,compound_id,smiles,pLC50,MolLogP,LabuteASA,ExactMolWt,MolWt,HeavyAtomMolWt,MolMR,Chi0v,Chi0,HeavyAtomCount,toxicity_category
249,Compound 250,Oc1cccnc1Br,2.569,1.5497,55.312832458280845,172.947625848,173.997,169.96499999999995,33.6018,5.590439010692724,5.983127663125442,8,Practically non-toxic
250,Compound 251,COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1,4.564,1.168,96.0942819586845,239.042987008,239.183,230.111,55.77540000000002,9.128754145852014,12.999635521070497,17,Moderately toxic
251,Compound 252,CCCCCCCCCCCC#N,5.625,4.430880000000004,83.14619396766098,181.183049736,181.323,158.13899999999995,57.45700000000005,9.018281407365434,9.778174593052023,13,Highly toxic
252,Compound 253,C[C@H]1CNC[C@H](C)O1,2.474,0.3832,50.22153785939828,115.099714036,115.176,102.072,32.87869999999999,5.4771623912162095,5.983127663125442,8,Practically non-toxic
253,Compound 254,Oc1ccc(Cl)cc1,4.323,2.0456,52.52890309857465,128.00289246,128.558,123.518,33.1168,4.890508091286143,5.983127663125442,8,Moderately toxic
254,Compound 255,COC(C)(C)C,2.118,1.4313,39.31256471492286,88.088815004,88.14999999999999,76.05399999999999,26.761999999999983,4.908248290463863,5.207106781186548,6,Practically non-toxic
255,Compound 256,CC(C)CC=O,4.424,1.2314,38.36054158545974,86.07316494,86.134,76.05399999999999,25.518999999999988,4.270055610029662,4.99156383156272,6,Moderately toxic
256,Compound 257,Nc1ccc(Cl)c(Cl)c1Cl,4.733,3.229,73.6810924971547,194.940932168,196.464,192.432,45.88440000000001,7.133731064651922,7.723614639131599,10,Moderately toxic
257,Compound 258,NC(=O)c1c(Cl)cccc1Cl,2.608,2.0923,73.90429048471339,188.97481914,190.029,184.989,44.97990000000001,6.985436205277731,8.430721420318147,11,Practically non-toxic
258,Compound 259,CCCCCCCCCc1ccc(O)cc1,6.2,4.685300000000004,99.51011590126248,220.182715388,220.356,196.164,69.80380000000005,10.413468921750844,11.639981912617824,16,Extremely toxic
259,Compound 260,Clc1cc(Cl)c(Cl)cc1Cl,5.801,4.3002,78.64446802702366,213.891060784,215.894,213.878,46.48200000000001,7.690274214489978,7.723614639131599,10,Highly toxic
260,Compound 261,Cc1ccncc1,2.364,1.39002,43.01599321484008,93.057849224,93.12899999999998,86.07299999999998,28.97399999999999,4.256614672258461,5.112884175122364,7,Practically non-toxic
261,Compound 262,Oc1cc(Cl)c(Cl)cc1O,5.303,2.4046000000000007,67.62640307765234,177.958834728,179.002,174.97,39.79160000000001,6.316914567434531,7.723614639131599,10,Highly toxic
262,Compound 263,O=[N+]([O-])c1ccccc1,3.015,1.5948,52.08437884199676,123.0320284,123.11099999999996,118.07099999999998,33.0964,4.650461522375814,6.69023444431199,9,Slightly toxic
263,Compound 264,CCOP(=O)(Cc1ccccc1)OCC,2.832,3.452700000000002,90.94614456684164,228.091531034,228.228,211.092,61.00450000000004,10.074457347399235,11.148418081055103,15,Practically non-toxic
264,Compound 265,CCCCCCCCCC(C)=O,5.055,3.716100000000002,76.5501942718394,170.167065324,170.296,148.11999999999998,53.29100000000004,8.565102539956245,9.234204518682008,12,Highly toxic
265,Compound 266,CCCCCCCCCCCCCN,6.484,4.256100000000004,90.4584470976016,199.229999928,199.38199999999995,170.14999999999995,65.51540000000006,10.062631643428196,10.485281374238571,14,Extremely toxic
266,Compound 267,Oc1ccccc1,3.46,1.3922,42.22563687169298,94.041864812,94.113,88.06499999999998,28.1068,3.833964941448088,5.112884175122364,7,Slightly toxic
267,Compound 268,OCCCl,3.176,0.2174999999999999,30.201693121303844,80.00289246,80.51400000000001,75.474,17.805799999999998,2.9953205769007347,3.414213562373095,4,Slightly toxic
268,Compound 269,CCc1ccc(C)nc1,3.174,1.95242,55.74587744363329,121.089149352,121.183,110.09499999999996,38.35200000000001,5.886371184255383,6.690234444311989,9,Slightly toxic
269,Compound 270,COc1cc(OC)c(OC)cc1C=O,3.598,1.5249,82.39332936564782,196.073558864,196.202,184.106,51.48550000000003,8.36504396942433,10.55204176387779,14,Slightly toxic
270,Compound 271,CCC(C)(C)c1ccc(O)cc1,4.801,3.079800000000001,74.05034744367602,164.120115132,164.248,148.11999999999998,51.42380000000004,7.963721453445009,9.19023444431199,12,Moderately toxic
271,Compound 272,CCC(=O)CC,1.747,1.3755,38.36054158545974,86.07316494,86.134,76.05399999999999,25.588999999999988,4.322461852836958,4.99156383156272,6,Practically non-toxic
272,Compound 273,c1ccc2c(c1)CCO2,3.167,1.6215,54.26900142426783,120.057514876,120.15099999999998,112.08699999999996,35.641000000000005,5.131862929595462,6.104448006685085,9,Slightly toxic
273,Compound 274,Nc1ccc([N+](=O)[O-])cc1Cl,3.934,1.8304,67.72753576589116,172.00395508,172.571,167.53099999999998,42.518800000000006,6.207004672213869,8.430721420318147,11,Slightly toxic
274,Compound 275,O=C(c1ccc(Br)cc1)c1cccnc1,4.109,3.0751000000000017,96.10215712658923,260.978925976,262.106,254.042,61.81150000000002,9.43822505160476,10.673362107437434,15,Moderately toxic
275,Compound 276,Oc1ccccc1Cl,4.052,2.0456,52.52890309857465,128.00289246,128.558,123.518,33.1168,4.890508091286143,5.983127663125442,8,Moderately toxic
276,Compound 277,Cc1ccccc1C=O,3.356,1.80752,54.32280944833394,120.057514876,120.15099999999998,112.08699999999996,36.566500000000005,5.294999636411992,6.69023444431199,9,Slightly toxic
277,Compound 278,C=Cc1ccccc1,4.41,2.3296,49.47168431610592,104.062600256,104.152,96.08799999999998,36.533,4.671208396324301,5.819990956308911,8,Moderately toxic
278,Compound 279,Nc1ccc(Cl)cc1,3.609,1.9222,53.07456004339136,127.018876872,127.574,121.52599999999998,35.86440000000002,5.020644764975811,5.983127663125442,8,Slightly toxic
279,Compound 280,CCCCCCCO,3.527,1.9491,51.723137466405205,116.120115132,116.204,100.07599999999998,35.84479999999999,5.689854282619242,6.242640687119286,8,Slightly toxic
280,Compound 281,C#C[C@@](C)(O)C(C)C,2.738,1.0266,50.72236285826448,112.088815004,112.17199999999998,100.07599999999998,34.294799999999995,5.601914133879209,6.784457050376174,8,Practically non-toxic
281,Compound 282,CCC(=O)Nc1ccc(Cl)c(Cl)c1,4.405,3.3419000000000016,86.84414620010195,217.006119268,218.083,209.011,55.38270000000002,8.615192717274653,9.844934982691242,13,Moderately toxic
282,Compound 283,CN1CCC[C@@H]1c1cccnc1.CN1CCC[C@@H]1c1cccnc1.O=S(=O)(O)O,4.486,3.043800000000001,172.72875541012152,422.1987764399999,422.5510000000001,392.3110000000001,111.86140000000007,17.74066640433461,21.27781011412252,29,Moderately toxic
283,Compound 284,Nc1ccc(Br)cc1,3.559,2.0313,56.63884142215104,170.968361292,172.025,165.97699999999998,38.55440000000001,5.850712358072061,5.983127663125442,8,Slightly toxic
284,Compound 285,Oc1c(Cl)cc(Cl)cc1Cl,4.606,3.3524000000000003,73.13543555233801,195.924947756,197.448,194.424,43.13680000000001,7.003594390962254,7.723614639131599,10,Moderately toxic
285,Compound 286,C=C(C)C(=C)C,4.075,2.1386000000000003,39.18475553544408,82.07825032,82.146,72.06599999999999,29.627999999999982,4.414213562373095,5.154700538379252,6,Moderately toxic
286,Compound 287,c1ccoc1,3.048,1.2796,30.2257323835738,68.026214748,68.075,64.04299999999999,18.707999999999995,2.717649367222366,3.5355339059327378,5,Slightly toxic
287,Compound 288,c1ccc(Nc2ccccc2)cc1,4.65,3.430200000000002,78.03835950916904,169.089149352,169.227,158.13899999999995,56.16670000000003,7.27350269189626,8.932875131431276,13,Moderately toxic
288,Compound 289,CC(=O)c1cccn1C,2.895,1.2277,54.10688347034018,123.068413908,123.15499999999996,114.08299999999998,35.4175,5.587512693532698,6.8533711511285205,9,Practically non-toxic
289,Compound 290,CCCCN,2.437,0.7452000000000001,33.17396806803209,73.08914935199999,73.139,62.05099999999999,23.96239999999999,3.698670612749268,4.121320343559642,5,Practically non-toxic
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,229.885975404,231.893,229.877,48.14680000000001,8.06013754080031,8.593858127134677,11,Highly toxic
291,Compound 292,c1cc[nH]c1,2.504,1.0147,30.640563540511263,67.04219916,67.091,62.051,20.7927,2.809401076758504,3.5355339059327378,5,Practically non-toxic
292,Compound 293,CC(C)c1cccc(C(C)C)c1N,4.064,3.5156000000000027,80.96094650288931,177.151749608,177.29099999999997,158.13899999999995,59.03240000000004,8.964101615137755,10.008071689507773,13,Moderately toxic
293,Compound 294,C#CC[C@H](C)O,3.38,0.3905,37.99247862947127,84.057514876,84.118,76.05399999999999,25.13079999999999,3.809020915065757,4.99156383156272,6,Slightly toxic
294,Compound 295,CCc1cccc(CC)c1N(COC)C(=O)CCl,4.733,2.9871000000000016,113.68910726130552,269.11825656,269.77199999999993,249.612,75.28000000000004,11.958081527770435,13.543605595440512,18,Moderately toxic
295,Compound 296,CCCCCCCCCCCN,5.912,3.475900000000001,77.72856286880837,171.1986998,171.32799999999995,146.128,56.28140000000004,8.648418081055103,9.071067811865476,12,Highly toxic
296,Compound 297,COCCN,2.156,-0.4084999999999998,31.922571183142363,75.068413908,75.11099999999999,66.039,20.9304,3.399812122026584,4.121320343559643,5,Practically non-toxic
297,Compound 298,Brc1nc(Br)c(Br)[nH]1,4.697,2.6972,71.46285433838185,301.76898433200006,304.76699999999994,303.759,41.68769999999999,8.339096631871751,6.146264369941973,8,Moderately toxic
298,Compound 299,Fc1ccc(Oc2ccc(F)cc2)cc1,5.261,3.757100000000002,85.93311336092034,206.054321316,206.191,198.12699999999995,52.87400000000002,7.782979389999325,10.673362107437434,15,Highly toxic
299,Compound 300,BrC(Br)c1ccccc1C(Br)Br,5.985,5.263400000000002,105.6314777708556,417.720298592,421.752,415.704,67.63200000000002,12.31994566363348,9.137828201504696,12,Highly toxic
300,Compound 301,CC(Cl)(Cl)Cl,3.45,2.3765,46.01399182287118,131.930033136,133.405,130.381,25.963999999999995,4.901680257083045,4.5,5,Slightly toxic
301,Compound 302,Cc1ccc(Cl)c(Cl)c1,4.743,3.301820000000001,64.40287768765691,159.984655552,161.031,154.983,41.19900000000001,6.499837645624241,6.8533711511285205,9,Moderately toxic
302,Compound 303,Clc1cccc(Cl)c1C(Cl)Cl,5.375,4.469600000000001,85.00941014142026,227.906710848,229.921,225.889,50.90900000000001,8.34497475286923,8.430721420318147,11,Highly toxic
303,Compound 304,CCc1ccccc1,4.005,2.249000000000001,50.16128734829018,106.07825032,106.168,96.08799999999998,35.82,5.093858127134676,5.819990956308911,8,Moderately toxic
304,Compound 305,CCC(C)=O,1.35,0.9854,31.99559947106314,72.057514876,72.107,64.04299999999999,20.972,3.6153550716504106,4.284457050376173,5,Practically non-toxic
305,Compound 306,Oc1ccc(Cl)cc1Cl,4.323,2.6990000000000007,62.832169325456334,161.963920108,163.003,158.97099999999998,38.12680000000001,5.947051241124199,6.8533711511285205,9,Moderately toxic
306,Compound 307,Nc1ccccc1C(=O)c1ccc(Cl)cc1,5.039,3.153200000000002,98.65811846389576,231.04509162,231.682,221.60199999999995,65.73890000000002,9.23829413219818,11.543605595440512,16,Highly toxic
307,Compound 308,CC(=O)OC(C)(C)C,2.551,1.348,49.83902892936323,116.083729624,116.15999999999998,104.06399999999998,31.518999999999984,5.816496580927726,6.784457050376173,8,Practically non-toxic
308,Compound 309,CN(C)c1ccc(/C=C/C=O)cc1,4.473,1.9647,78.48786642954289,175.099714036,175.231,162.12699999999998,55.86700000000003,7.896913770291203,9.681798275874712,13,Moderately toxic
309,Compound 310,O=Cc1cccc(C(F)(F)F)c1,5.275,2.517900000000001,66.81941565711266,174.02924944,174.12099999999998,169.08099999999996,36.83150000000001,5.928893055439673,9.19023444431199,12,Highly toxic
310,Compound 311,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,4.355,2.3192000000000004,75.74016091736809,207.014327648,207.107,203.075,39.763200000000005,6.5768679985242,10.930721420318148,14,Moderately toxic
311,Compound 312,O=[N+]([O-])c1ccccc1Cl,3.73,2.2482000000000006,62.38764506887844,156.993056048,157.55599999999998,153.52399999999997,38.106400000000015,5.707004672213869,7.560477932315068,10,Slightly toxic
312,Compound 313,Oc1ccc(/N=N/c2ccccc2)cc1,5.229,3.8076000000000025,87.7295089222461,198.07931294,198.22500000000005,188.145,58.72480000000003,8.037793209206507,10.510225400620904,15,Highly toxic
314,Compound 315,Cc1ccc(C)o1,3.131,1.89644,42.95561661236701,96.057514876,96.129,88.06499999999998,28.181999999999988,4.562948828843115,5.276020881938894,7,Slightly toxic
315,Compound 316,O=Cc1c(F)c(F)c(F)c(F)c1F,5.251,2.1946000000000003,68.78554434856851,195.994755752,196.074,195.066,31.6195,5.8754209246996245,10.171208396324303,13,Highly toxic
316,Compound 317,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,3.2994,1.2086000000000003,71.53158831669258,184.012021228,184.107,180.075,41.41560000000001,6.206684755924204,10.008071689507773,13,Slightly toxic
317,Compound 318,CCCCCCN,3.253,1.5254000000000003,45.903852296825306,101.12044948,101.193,86.07299999999998,33.19639999999999,5.112884175122363,5.535533905932738,7,Slightly toxic
318,Compound 319,CCOCCOC(C)=O,3.496,0.586,54.9525741588701,132.078644244,132.159,120.06299999999996,33.12599999999999,5.846065214951231,7.112884175122364,9,Slightly toxic
319,Compound 320,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.788,5.599500000000002,141.52894644095858,367.909603308,370.49,361.4179999999999,86.1928,13.735482844155378,14.966255326250886,20,Highly toxic
320,Compound 321,CCCCCC[C@@H](C)N,4.403,2.3040000000000003,58.63373652561852,129.151749608,129.247,110.09499999999996,42.408400000000015,6.690234444311988,7.112884175122364,9,Moderately toxic
321,Compound 322,O=S(Cc1ccccc1)Cc1ccccc1,3.459,3.1355000000000013,98.59263575793015,230.076536068,230.332,216.22,68.43440000000004,9.820709416124808,11.217332181807452,16,Slightly toxic
322,Compound 323,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.287,6.609000000000002,150.26150430563968,403.849895512,406.907,400.859,89.07960000000001,14.559595024731808,15.894823035455904,21,Extremely toxic
323,Compound 324,CC(=O)/C=C/C1=C(C)CCCC1(C)C,4.577,3.6582000000000026,86.89504128273487,192.15141526,192.302,172.14199999999997,60.15300000000004,9.684269172402756,10.767584713501616,14,Moderately toxic
324,Compound 325,COc1cc(C=O)ccc1O,3.259,1.2133,64.23058843003683,152.047344116,152.14899999999997,144.08499999999998,40.046300000000016,6.073111253186188,8.267584713501616,11,Slightly toxic
325,Compound 326,CCCCCCCCO,3.983,2.3392,58.08807958080182,130.135765196,130.231,112.08699999999996,40.4618,6.39696106380579,6.949747468305834,9,Slightly toxic
326,Compound 327,Cc1ccccc1C#N,3.418,1.8667,54.5538670297589,117.057849224,117.15099999999995,110.09499999999996,35.894000000000005,5.256614672258461,6.69023444431199,9,Slightly toxic
327,Compound 328,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.752,4.0058,83.43870177921967,229.885975404,231.893,229.877,48.146800000000006,8.06013754080031,8.593858127134677,11,Highly toxic
328,Compound 329,OCCN(CCO)c1ccccc1,2.392,0.4775999999999998,78.23947275167879,181.11027872,181.235,166.11499999999998,52.82660000000004,7.556819257194194,9.518661569058182,13,Practically non-toxic
329,Compound 330,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,6.72,5.204700000000001,111.56337489989976,483.5944251520001,488.593,487.585,66.60679999999999,13.267018656119614,9.464101615137755,12,Extremely toxic
330,Compound 331,CC(C)c1ccc(C=O)cc1,4.35,2.6225000000000005,67.05269367712717,148.088815004,148.20499999999998,136.10899999999998,45.91850000000002,6.872349905601618,8.267584713501616,11,Moderately toxic
331,Compound 332,NC(=O)c1ccc(Cl)cc1Cl,3.298,2.0923,73.90429048471339,188.97481914,190.029,184.989,44.97990000000001,6.98543620527773,8.430721420318147,11,Slightly toxic
332,Compound 333,CC(C)(O)C(Cl)(Cl)Cl,3.119,2.127500000000001,63.53810980386041,175.956247884,177.458,170.40200000000002,36.58780000000001,6.848893852583003,7.0,8,Slightly toxic
333,Compound 334,CCNCCO,1.78,-0.4118000000000001,38.17817330682343,89.084063972,89.138,78.05,25.62949999999999,4.0685339390596,4.82842712474619,6,Practically non-toxic
334,Compound 335,c1ccc(Oc2ccccc2)cc1,4.629,3.478900000000002,77.60204255506788,170.07316494,170.211,160.13099999999997,52.95800000000003,7.181750982360123,8.932875131431276,13,Moderately toxic
335,Compound 336,CC(C)(C)SC(C)(C)C,3.701,3.316600000000002,63.41695585397104,146.112921576,146.29899999999998,128.15499999999997,47.09700000000002,8.22474487139159,7.707106781186548,9,Slightly toxic
336,Compound 337,O=Cc1ccccc1O,4.726,1.2047,52.75210108613335,122.036779432,122.12299999999996,116.07499999999996,33.4943,4.742213231911951,6.69023444431199,9,Moderately toxic
337,Compound 338,CC(C)(C)CC(C)(C)N,3.721,2.1599000000000004,58.63373652561852,129.151749608,129.247,110.09499999999996,42.338400000000014,7.284457050376173,7.707106781186548,9,Slightly toxic
338,Compound 339,O=C(Oc1ccccc1)c1ccccc1O,5.259,2.6114000000000006,92.92274052170428,214.06299418,214.22,204.14,59.50730000000003,8.459862599134318,11.380468888623982,16,Highly toxic
339,Compound 340,Nc1ccc(F)cc1,3.818,1.4079000000000002,46.93682921943591,111.048427412,111.119,105.07099999999998,30.8124,4.264715818957356,5.983127663125442,8,Slightly toxic
340,Compound 341,O=c1cc(-c2ccccc2)oc2ccccc12,4.803,3.4600000000000017,98.13650078134904,222.06807956,222.243,212.16299999999995,67.92000000000002,9.089999272823986,11.664925939000156,17,Moderately toxic
341,Compound 342,CCOc1ccc(N)c([N+](=O)[O-])c1,3.846,1.5757,75.26769899730957,182.06914218,182.179,172.099,48.67780000000002,7.188466324836599,9.844934982691242,13,Slightly toxic
342,Compound 343,O=Cc1ccc(Cl)cc1Cl,4.988,2.805900000000001,68.5643997877007,173.963920108,175.01399999999998,170.982,41.84950000000001,6.48543620527773,7.560477932315068,10,Moderately toxic
343,Compound 344,CCCCOC(=O)CCCCC(=O)OCCCC,4.851,3.2334000000000023,110.03363317408676,258.183109312,258.3579999999999,232.14999999999995,70.20200000000006,11.70406097372093,13.639981912617824,18,Moderately toxic
344,Compound 345,Oc1ccccc1-c1ccccc1,4.442,3.059200000000001,77.28273107775702,170.07316494,170.21099999999998,160.13099999999997,53.54280000000003,7.143366018206592,9.096011838247808,13,Moderately toxic
345,Compound 346,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,4.561,2.997200000000002,124.2033442356936,285.136493468,285.343,266.1909999999999,81.17000000000004,11.956051038338217,14.493353063746348,21,Moderately toxic
346,Compound 347,COc1ccccc1C(N)=O,3.1,0.7941,64.77624537485353,151.063328528,151.16499999999996,142.093,41.51190000000001,6.203247926875855,8.267584713501616,11,Slightly toxic
347,Compound 348,Cc1ccc(O)cc1,3.815,1.70062,48.59057898608959,108.057514876,108.14,100.07599999999998,32.843799999999995,4.756614672258461,5.983127663125442,8,Slightly toxic
348,Compound 349,CCN(CCO)c1cccc(C)c1,3.53,1.81362,79.8101811138794,179.131014164,179.26299999999995,162.12699999999998,56.15180000000005,8.325148611318061,9.681798275874712,13,Slightly toxic
349,Compound 350,CC(C)SSC(C)C,4.257,3.184600000000001,60.21014373689272,150.053692448,150.31199999999998,136.2,45.45400000000002,7.604190281162429,6.568914100752346,8,Moderately toxic
350,Compound 351,CCCCCCCCCCCC(C)=O,5.742,4.496300000000004,89.28007850063263,198.198365452,198.35,172.14199999999997,62.525000000000055,9.97931610232934,10.648418081055103,14,Highly toxic
351,Compound 352,O=Cc1c(F)cccc1Cl,4.227,2.2916,62.42666896374525,157.993470648,158.55899999999997,154.527,36.797500000000014,5.729507259259274,7.560477932315068,10,Moderately toxic
352,Compound 353,COC(=O)c1ccc(O)cc1O,3.565,0.8843999999999999,69.02482218223285,168.042258736,168.148,160.08399999999995,41.11110000000002,6.4429745794965205,9.137828201504696,12,Slightly toxic
353,Compound 354,CCCCOCCCC,3.606,2.603200000000001,58.40739105811268,130.135765196,130.231,112.08699999999996,40.635000000000005,6.650888977583149,6.949747468305834,9,Slightly toxic
354,Compound 355,CCCCCC,4.538,2.5866000000000007,40.563961599812586,86.109550448,86.178,72.06599999999999,29.81599999999998,4.82842712474619,4.82842712474619,6,Moderately toxic
355,Compound 356,CC(C)OC(C)C,2.114,1.8198,45.67750682931947,102.104465068,102.17699999999998,88.06499999999998,31.35699999999997,5.562948828843115,5.861807319565799,7,Practically non-toxic
356,Compound 357,O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,3.666,1.2086000000000003,71.53158831669258,184.012021228,184.107,180.075,41.41560000000001,6.206684755924204,10.008071689507773,13,Slightly toxic
357,Compound 358,CCCCC=O,3.824,1.3755,38.36054158545974,86.07316494,86.134,76.05399999999999,25.588999999999988,4.106918903213131,4.82842712474619,6,Slightly toxic
358,Compound 359,C=C(C)C(=O)OCCO,2.759,0.098,53.943659649374986,130.06299418,130.14299999999997,120.06299999999996,32.85879999999999,5.385030519987327,7.276020881938894,9,Practically non-toxic
359,Compound 360,COc1ccc(C(C)=O)c(OC)c1OC,3.024,1.915,88.75827148004441,210.089208928,210.229,196.117,56.10250000000004,9.287693700234705,11.422285251880869,15,Slightly toxic
360,Compound 361,CC[C@@H](C)O,1.305,0.7772,32.62831112321538,74.07316494,74.12299999999999,64.04299999999999,21.971799999999995,3.731670645876132,4.284457050376173,5,Practically non-toxic
361,Compound 362,CCc1ccccn1,2.413,1.644,49.38093532923668,107.073499288,107.156,98.08399999999996,33.614999999999995,4.963721453445009,5.819990956308911,8,Practically non-toxic
362,Compound 363,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,4.513,3.5847200000000026,119.51079978829644,304.10105016200004,304.35200000000003,283.184,79.02300000000004,13.754471821035317,14.466255326250886,19,Moderately toxic
363,Compound 364,CCCCCCCC(C)=O,3.971,2.935900000000001,63.82031004304618,142.135765196,142.24200000000002,124.09799999999996,44.057000000000016,7.150888977583149,7.819990956308912,10,Slightly toxic
364,Compound 365,CC(=O)c1ccccc1,2.87,1.8892,54.32280944833394,120.057514876,120.15099999999995,112.08699999999996,36.44650000000001,5.294999636411992,6.69023444431199,9,Practically non-toxic
365,Compound 366,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,5.728,4.348599999999999,88.16738223485183,248.8473374,251.327,251.327,49.287000000000006,8.616680690638367,8.593858127134677,11,Highly toxic
366,Compound 367,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,7.88,3.703300000000002,168.5250123387299,394.141638424,394.4230000000002,372.2470000000002,105.90450000000006,16.612261970670204,20.28372809251716,29,Extremely toxic
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,245.880890024,247.892,245.876,49.81160000000001,8.430000867110643,9.464101615137755,12,Highly toxic
368,Compound 369,Brc1ccccc1Br,4.764,3.2116000000000007,65.16649833077967,233.867974328,235.906,231.874,41.84200000000001,7.237323101006366,5.983127663125442,8,Moderately toxic
369,Compound 370,OC(C(F)(F)F)C(F)(F)F,2.839,1.4718999999999995,51.25658142637619,168.000984004,168.03599999999997,166.01999999999998,18.1168,4.292350702744947,8.577350269189626,10,Practically non-toxic
370,Compound 371,ClCC(Cl)CCl,3.408,2.0714,52.37893393726779,145.9456832,147.43200000000002,142.392,31.080999999999992,5.393244088645766,4.99156383156272,6,Slightly toxic
371,Compound 372,ClCCCCCl,3.391,2.2442,48.44060982478272,126.000305616,127.014,118.95,30.673999999999992,5.096213962801553,4.82842712474619,6,Slightly toxic
372,Compound 373,CCOc1cc(C=O)ccc1O,3.278,1.6034,70.59553054443344,166.06299418,166.17599999999996,156.09599999999998,44.66330000000002,6.780218034372735,8.974691494688164,12,Slightly toxic
373,Compound 374,OCC(F)(F)F,2.924,0.5409999999999999,32.39503310320087,100.013599376,100.039,97.015,13.1408,2.788213795714187,5.207106781186548,6,Practically non-toxic
374,Compound 375,CC(=O)c1ccncc1,2.858,1.2842,53.54245742928045,121.052763844,121.13899999999998,114.08299999999998,34.2415,5.164862962722324,6.69023444431199,9,Practically non-toxic
